,DATETIME,AC_REG,FLIGHT_NO,AIR_GROUND,AIRSPEED_CMP,ALTITUDE,FLAPEXT_1,FLAPEXT_2,FLAPEXT_3,FLAPEXT_4,FLAPHANDLPOS,FLAPTRANS_1,FLAPTRANS_2,FLAPTRANS_3,FLAPTRANS_4,TE_FLAPPSE_L,TE_FLAPPSE_L_SYNCRHO,TE_FLAPPSE_R,TE_FLAPPSE_R_SYNCHRO,TE_FLAPSKW_1,TE_FLAPSKW_2,TE_FLAPSKW_3,TE_FLAPSKW_4,TE_FLAPSKW_5,TE_FLAPSKW_6,TE_FLAPSKW_7,TE_FLAPSKW_8,TE_FLPSK1TO8,TE_FLPSK2TO7,TE_FLPSK3TO6,TE_FLPSK4TO5,FLAPTRANS_ALL,FLAPTRANS_IND,FLAPTRANS_DISC
4354,2020-09-23 04:34:46,PK-GFD,GIA448,AIR,252.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4355,2020-09-23 04:34:47,PK-GFD,GIA448,AIR,252.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4356,2020-09-23 04:34:48,PK-GFD,GIA448,AIR,251.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4357,2020-09-23 04:34:49,PK-GFD,GIA448,AIR,251.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4358,2020-09-23 04:34:50,PK-GFD,GIA448,AIR,251.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4359,2020-09-23 04:34:51,PK-GFD,GIA448,AIR,251.8,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4360,2020-09-23 04:34:52,PK-GFD,GIA448,AIR,251.8,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4361,2020-09-23 04:34:53,PK-GFD,GIA448,AIR,251.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4362,2020-09-23 04:34:54,PK-GFD,GIA448,AIR,251.8,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4363,2020-09-23 04:34:55,PK-GFD,GIA448,AIR,251.8,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4364,2020-09-23 04:34:56,PK-GFD,GIA448,AIR,251.8,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4365,2020-09-23 04:34:57,PK-GFD,GIA448,AIR,251.8,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4366,2020-09-23 04:34:58,PK-GFD,GIA448,AIR,251.8,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4367,2020-09-23 04:34:59,PK-GFD,GIA448,AIR,251.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4368,2020-09-23 04:35:00,PK-GFD,GIA448,AIR,252.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4369,2020-09-23 04:35:01,PK-GFD,GIA448,AIR,251.8,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4370,2020-09-23 04:35:02,PK-GFD,GIA448,AIR,251.8,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4371,2020-09-23 04:35:03,PK-GFD,GIA448,AIR,251.8,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4372,2020-09-23 04:35:04,PK-GFD,GIA448,AIR,251.5,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4373,2020-09-23 04:35:05,PK-GFD,GIA448,AIR,251.5,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4374,2020-09-23 04:35:06,PK-GFD,GIA448,AIR,251.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4375,2020-09-23 04:35:07,PK-GFD,GIA448,AIR,251.5,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4376,2020-09-23 04:35:08,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4377,2020-09-23 04:35:09,PK-GFD,GIA448,AIR,251.3,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4378,2020-09-23 04:35:10,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4379,2020-09-23 04:35:11,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4380,2020-09-23 04:35:12,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4381,2020-09-23 04:35:13,PK-GFD,GIA448,AIR,251.5,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4382,2020-09-23 04:35:14,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4383,2020-09-23 04:35:15,PK-GFD,GIA448,AIR,251.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4384,2020-09-23 04:35:16,PK-GFD,GIA448,AIR,251.0,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4385,2020-09-23 04:35:17,PK-GFD,GIA448,AIR,251.3,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4386,2020-09-23 04:35:18,PK-GFD,GIA448,AIR,251.0,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4387,2020-09-23 04:35:19,PK-GFD,GIA448,AIR,251.3,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4388,2020-09-23 04:35:20,PK-GFD,GIA448,AIR,251.0,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4389,2020-09-23 04:35:21,PK-GFD,GIA448,AIR,250.8,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4390,2020-09-23 04:35:22,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4391,2020-09-23 04:35:23,PK-GFD,GIA448,AIR,250.8,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4392,2020-09-23 04:35:24,PK-GFD,GIA448,AIR,250.8,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4393,2020-09-23 04:35:25,PK-GFD,GIA448,AIR,250.5,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4394,2020-09-23 04:35:26,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4395,2020-09-23 04:35:27,PK-GFD,GIA448,AIR,250.3,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4396,2020-09-23 04:35:28,PK-GFD,GIA448,AIR,250.3,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4397,2020-09-23 04:35:29,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4398,2020-09-23 04:35:30,PK-GFD,GIA448,AIR,250.3,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4399,2020-09-23 04:35:31,PK-GFD,GIA448,AIR,250.5,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4400,2020-09-23 04:35:32,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4401,2020-09-23 04:35:33,PK-GFD,GIA448,AIR,250.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4402,2020-09-23 04:35:34,PK-GFD,GIA448,AIR,250.0,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4403,2020-09-23 04:35:35,PK-GFD,GIA448,AIR,250.5,36979,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4404,2020-09-23 04:35:36,PK-GFD,GIA448,AIR,250.8,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4405,2020-09-23 04:35:37,PK-GFD,GIA448,AIR,250.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4406,2020-09-23 04:35:38,PK-GFD,GIA448,AIR,250.3,36980,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4407,2020-09-23 04:35:39,PK-GFD,GIA448,AIR,250.5,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4408,2020-09-23 04:35:40,PK-GFD,GIA448,AIR,250.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4409,2020-09-23 04:35:41,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4410,2020-09-23 04:35:42,PK-GFD,GIA448,AIR,250.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4411,2020-09-23 04:35:43,PK-GFD,GIA448,AIR,250.5,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4412,2020-09-23 04:35:44,PK-GFD,GIA448,AIR,250.5,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4413,2020-09-23 04:35:45,PK-GFD,GIA448,AIR,250.3,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4414,2020-09-23 04:35:46,PK-GFD,GIA448,AIR,250.0,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4415,2020-09-23 04:35:47,PK-GFD,GIA448,AIR,250.3,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4416,2020-09-23 04:35:48,PK-GFD,GIA448,AIR,250.3,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4417,2020-09-23 04:35:49,PK-GFD,GIA448,AIR,250.3,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4418,2020-09-23 04:35:50,PK-GFD,GIA448,AIR,250.0,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4419,2020-09-23 04:35:51,PK-GFD,GIA448,AIR,250.3,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4420,2020-09-23 04:35:52,PK-GFD,GIA448,AIR,250.3,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4421,2020-09-23 04:35:53,PK-GFD,GIA448,AIR,250.3,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4422,2020-09-23 04:35:54,PK-GFD,GIA448,AIR,250.5,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4423,2020-09-23 04:35:55,PK-GFD,GIA448,AIR,250.5,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4424,2020-09-23 04:35:56,PK-GFD,GIA448,AIR,250.5,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4425,2020-09-23 04:35:57,PK-GFD,GIA448,AIR,250.5,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4426,2020-09-23 04:35:58,PK-GFD,GIA448,AIR,250.5,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4427,2020-09-23 04:35:59,PK-GFD,GIA448,AIR,250.5,36987,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4428,2020-09-23 04:36:00,PK-GFD,GIA448,AIR,250.5,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4429,2020-09-23 04:36:01,PK-GFD,GIA448,AIR,250.3,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4430,2020-09-23 04:36:02,PK-GFD,GIA448,AIR,250.0,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4431,2020-09-23 04:36:03,PK-GFD,GIA448,AIR,250.0,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4432,2020-09-23 04:36:04,PK-GFD,GIA448,AIR,250.3,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4433,2020-09-23 04:36:05,PK-GFD,GIA448,AIR,250.3,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4434,2020-09-23 04:36:06,PK-GFD,GIA448,AIR,250.5,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4435,2020-09-23 04:36:07,PK-GFD,GIA448,AIR,250.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4436,2020-09-23 04:36:08,PK-GFD,GIA448,AIR,250.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4437,2020-09-23 04:36:09,PK-GFD,GIA448,AIR,250.3,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4438,2020-09-23 04:36:10,PK-GFD,GIA448,AIR,250.3,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4439,2020-09-23 04:36:11,PK-GFD,GIA448,AIR,250.0,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4440,2020-09-23 04:36:12,PK-GFD,GIA448,AIR,250.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4441,2020-09-23 04:36:13,PK-GFD,GIA448,AIR,250.0,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4442,2020-09-23 04:36:14,PK-GFD,GIA448,AIR,250.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4443,2020-09-23 04:36:15,PK-GFD,GIA448,AIR,250.0,36984,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4444,2020-09-23 04:36:16,PK-GFD,GIA448,AIR,250.5,36981,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4445,2020-09-23 04:36:17,PK-GFD,GIA448,AIR,250.3,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4446,2020-09-23 04:36:18,PK-GFD,GIA448,AIR,250.0,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4447,2020-09-23 04:36:19,PK-GFD,GIA448,AIR,250.0,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4448,2020-09-23 04:36:20,PK-GFD,GIA448,AIR,250.3,36983,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4449,2020-09-23 04:36:21,PK-GFD,GIA448,AIR,250.0,36986,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4450,2020-09-23 04:36:22,PK-GFD,GIA448,AIR,250.3,36982,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4451,2020-09-23 04:36:23,PK-GFD,GIA448,AIR,250.3,36987,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4452,2020-09-23 04:36:24,PK-GFD,GIA448,AIR,250.8,36985,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4453,2020-09-23 04:36:25,PK-GFD,GIA448,AIR,250.5,36988,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4454,2020-09-23 04:36:26,PK-GFD,GIA448,AIR,250.3,36988,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
4455,2020-09-23 04:36:27,PK-GFD,GIA448,AIR,250.3,36988,False,False,False,False,0.0,False,False,False,False,-0.0,-1.1,0.0,0.4,-56.3,-22.9,3.5,-20.0,-17.6,7.4,-21.1,-55.2,normal,normal,normal,normal,False,False,False
